,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,productivity
435,2015-01-25,Quarter4,sewing,Sunday,8,0.5,15.09,1557.0,720,23,0.0,0,0,52.0,0.500061916,low
436,2015-01-25,Quarter4,finishing,Sunday,8,0.8,2.9,0.0,720,0,0.0,0,0,4.0,0.329545455,low
437,2015-01-26,Quarter4,finishing,Monday,3,0.75,3.94,0.0,1800,0,0.0,0,0,10.0,1.059621212,high
438,2015-01-26,Quarter4,finishing,Monday,10,0.75,3.94,0.0,3780,0,0.0,0,0,21.0,0.997792208,high
439,2015-01-26,Quarter4,finishing,Monday,4,0.75,4.3,0.0,2160,0,0.0,0,0,12.0,0.963699495,high
440,2015-01-26,Quarter4,finishing,Monday,5,0.7,4.15,0.0,2700,0,0.0,0,0,15.0,0.959191919,high
441,2015-01-26,Quarter4,finishing,Monday,2,0.75,3.94,0.0,1800,0,0.0,0,0,10.0,0.910378788,high
442,2015-01-26,Quarter4,finishing,Monday,1,0.7,3.94,0.0,1800,0,0.0,0,0,10.0,0.910378788,high
443,2015-01-26,Quarter4,sewing,Monday,4,0.8,22.52,1016.0,10170,60,0.0,0,0,56.5,0.850312684,high
444,2015-01-26,Quarter4,sewing,Monday,6,0.8,11.61,1072.0,5760,50,0.0,0,0,32.0,0.800386364,high
445,2015-01-26,Quarter4,sewing,Monday,3,0.75,22.52,1584.0,10260,69,0.0,0,0,57.0,0.80035194,high
446,2015-01-26,Quarter4,sewing,Monday,2,0.75,22.94,1764.0,10260,55,0.0,0,0,57.0,0.800034024,high
447,2015-01-26,Quarter4,sewing,Monday,1,0.7,22.94,1745.0,10440,60,0.0,0,0,58.0,0.800023511,high
448,2015-01-26,Quarter4,sewing,Monday,10,0.75,22.52,1250.0,10080,55,0.0,0,0,56.0,0.800020563,high
449,2015-01-26,Quarter4,finishing,Monday,12,0.7,4.08,0.0,1620,0,0.0,0,0,9.0,0.769292929,medium
450,2015-01-26,Quarter4,sewing,Monday,5,0.75,20.4,1118.0,10320,56,0.0,0,0,58.0,0.750031447,medium
451,2015-01-26,Quarter4,sewing,Monday,9,0.7,29.12,1143.0,10440,40,0.0,0,0,58.0,0.70061442,medium
452,2015-01-26,Quarter4,sewing,Monday,12,0.7,15.26,1337.0,6120,40,0.0,0,0,34.0,0.70043672,medium
453,2015-01-26,Quarter4,finishing,Monday,7,0.65,3.94,0.0,1440,0,0.0,0,0,8.0,0.646306818,medium
454,2015-01-26,Quarter4,sewing,Monday,8,0.6,15.09,1519.0,360,23,0.0,0,0,52.0,0.600143365,medium
455,2015-01-26,Quarter4,sewing,Monday,11,0.35,28.08,749.0,10260,23,0.0,0,0,57.0,0.350066986,low
456,2015-01-27,Quarter4,sewing,Tuesday,2,0.75,22.52,1635.0,6840,119,0.0,0,0,57.0,1.000230409,high
457,2015-01-27,Quarter4,sewing,Tuesday,3,0.75,22.52,1299.0,6840,119,0.0,0,0,57.0,1.000230409,high
458,2015-01-27,Quarter4,finishing,Tuesday,10,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.979527778,high
459,2015-01-27,Quarter4,finishing,Tuesday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.940625,high
460,2015-01-27,Quarter4,finishing,Tuesday,5,0.5,4.15,0.0,1440,0,0.0,0,0,12.0,0.926388889,high
461,2015-01-27,Quarter4,sewing,Tuesday,10,0.8,22.52,1134.0,6720,70,0.0,0,0,56.0,0.900129762,high
462,2015-01-27,Quarter4,finishing,Tuesday,3,0.75,3.94,0.0,1440,0,0.0,0,0,12.0,0.861875,high
463,2015-01-27,Quarter4,sewing,Tuesday,4,0.8,22.52,1106.0,6780,60,0.0,0,0,56.5,0.850312684,high
464,2015-01-27,Quarter4,finishing,Tuesday,8,0.65,3.94,0.0,960,0,0.0,0,0,8.0,0.845458333,high
465,2015-01-27,Quarter4,finishing,Tuesday,12,0.7,4.15,0.0,1080,0,0.0,0,0,9.0,0.823555556,high
466,2015-01-27,Quarter4,finishing,Tuesday,7,0.5,4.15,0.0,960,0,0.0,0,0,8.0,0.803541667,high
467,2015-01-27,Quarter4,sewing,Tuesday,1,0.75,22.94,1871.0,6960,55,0.0,0,0,58.0,0.800263218,high
468,2015-01-27,Quarter4,finishing,Tuesday,2,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.788,medium
469,2015-01-27,Quarter4,finishing,Tuesday,1,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.77815,medium
470,2015-01-27,Quarter4,sewing,Tuesday,9,0.7,29.12,1294.0,6960,50,0.0,0,0,58.0,0.700386207,medium
471,2015-01-27,Quarter4,sewing,Tuesday,12,0.7,15.26,1462.0,4080,40,0.0,0,0,34.0,0.700164706,medium
472,2015-01-27,Quarter4,sewing,Tuesday,8,0.65,15.09,976.0,240,23,0.0,0,0,52.0,0.650307143,medium
473,2015-01-27,Quarter4,sewing,Tuesday,6,0.8,30.4,338.0,3840,34,0.0,0,0,32.0,0.622828125,medium
474,2015-01-27,Quarter4,finishing,Tuesday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.6225,medium
475,2015-01-27,Quarter4,sewing,Tuesday,5,0.5,20.79,1455.0,6960,30,0.0,0,0,58.0,0.500035345,low
476,2015-01-27,Quarter4,sewing,Tuesday,11,0.5,48.18,1282.0,6480,23,0.0,0,0,54.0,0.37046657,low
477,2015-01-28,Quarter4,sewing,Wednesday,2,0.8,22.52,1559.0,6840,90,0.0,0,0,57.0,1.000230409,high
478,2015-01-28,Quarter4,sewing,Wednesday,3,0.8,22.52,1350.0,6840,113,0.0,0,0,57.0,1.000230409,high
479,2015-01-28,Quarter4,finishing,Wednesday,6,0.35,2.9,0.0,1800,0,0.0,0,0,15.0,0.977555556,high
480,2015-01-28,Quarter4,finishing,Wednesday,1,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.9456,high
481,2015-01-28,Quarter4,finishing,Wednesday,2,0.8,3.94,0.0,1800,0,0.0,0,0,15.0,0.902222222,high
482,2015-01-28,Quarter4,sewing,Wednesday,10,0.8,22.52,1175.0,6720,60,0.0,0,0,56.0,0.850532143,high
483,2015-01-28,Quarter4,sewing,Wednesday,1,0.75,22.94,1868.0,6960,81,0.0,0,0,58.0,0.850362069,high
484,2015-01-28,Quarter4,finishing,Wednesday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.840533333,high
485,2015-01-28,Quarter4,sewing,Wednesday,5,0.6,20.79,1045.0,6960,88,0.0,0,0,58.0,0.800534483,high
486,2015-01-28,Quarter4,sewing,Wednesday,4,0.8,22.52,1342.0,6780,50,0.0,0,0,56.5,0.800489676,high
487,2015-01-28,Quarter4,finishing,Wednesday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.755555556,medium
488,2015-01-28,Quarter4,sewing,Wednesday,9,0.7,29.12,1340.0,6960,63,0.0,0,0,58.0,0.750593103,medium
489,2015-01-28,Quarter4,sewing,Wednesday,12,0.75,15.26,1429.0,3600,45,0.0,0,0,35.0,0.750283333,medium
490,2015-01-28,Quarter4,finishing,Wednesday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.722638889,medium
491,2015-01-28,Quarter4,finishing,Wednesday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,0.553333333,low
492,2015-01-28,Quarter4,sewing,Wednesday,11,0.5,20.1,1413.0,5880,46,0.0,0,0,54.0,0.500567308,low
493,2015-01-28,Quarter4,sewing,Wednesday,8,0.7,38.09,336.0,6240,0,0.0,0,0,52.0,0.467693269,low
494,2015-01-28,Quarter4,sewing,Wednesday,6,0.35,18.79,511.0,1800,23,0.0,0,0,32.0,0.437995338,low
495,2015-01-28,Quarter4,finishing,Wednesday,7,0.6,3.94,0.0,960,0,0.0,0,0,8.0,0.406354167,low
496,2015-01-28,Quarter4,sewing,Wednesday,7,0.6,23.54,958.0,6600,0,0.0,0,0,55.0,0.285333333,low
497,2015-01-28,Quarter4,finishing,Wednesday,11,0.5,2.9,0.0,960,0,0.0,0,0,8.0,0.259375,low
498,2015-01-29,Quarter5,sewing,Thursday,2,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409,high
499,2015-01-29,Quarter5,finishing,Thursday,4,0.8,4.3,0.0,1200,0,0.0,0,0,10.0,0.989,high
500,2015-01-29,Quarter5,sewing,Thursday,3,0.8,22.52,1287.0,6840,100,0.0,0,0,57.0,0.950185965,high
501,2015-01-29,Quarter5,sewing,Thursday,4,0.8,22.52,1444.0,6900,88,0.0,0,0,57.5,0.9008,high
502,2015-01-29,Quarter5,sewing,Thursday,10,0.8,22.52,1088.0,6720,88,0.0,0,0,56.0,0.900129762,high
503,2015-01-29,Quarter5,finishing,Thursday,6,0.5,2.9,0.0,1200,0,0.0,0,0,10.0,0.899,high
504,2015-01-29,Quarter5,finishing,Thursday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,0.877552083,high
505,2015-01-29,Quarter5,finishing,Thursday,11,0.6,2.9,0.0,960,0,0.0,0,0,8.0,0.864583333,high
506,2015-01-29,Quarter5,finishing,Thursday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.85695,high
507,2015-01-29,Quarter5,finishing,Thursday,1,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.853666667,high
508,2015-01-29,Quarter5,sewing,Thursday,1,0.75,22.94,1579.0,6960,81,0.0,0,0,58.0,0.850362069,high
509,2015-01-29,Quarter5,sewing,Thursday,9,0.7,29.12,1170.0,6960,53,0.0,0,0,58.0,0.850170115,high
510,2015-01-29,Quarter5,sewing,Thursday,5,0.65,20.79,1015.0,7080,81,0.0,0,0,59.0,0.800473729,high
511,2015-01-29,Quarter5,finishing,Thursday,2,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.773333333,medium
512,2015-01-29,Quarter5,sewing,Thursday,12,0.75,15.26,1436.0,4200,45,0.0,0,0,35.0,0.750646667,medium
513,2015-01-29,Quarter5,finishing,Thursday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.634666667,medium
514,2015-01-29,Quarter5,sewing,Thursday,11,0.6,20.1,1601.0,4320,46,0.0,0,0,51.0,0.60059761,medium
515,2015-01-29,Quarter5,sewing,Thursday,6,0.5,18.79,717.0,3960,23,0.0,0,0,33.0,0.500117677,low
516,2015-01-29,Quarter5,finishing,Thursday,3,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.4925,low
517,2015-01-29,Quarter5,sewing,Thursday,7,0.65,23.54,830.0,6600,0,0.0,0,0,55.0,0.48792,low
518,2015-01-31,Quarter5,sewing,Saturday,3,0.8,22.52,1136.0,6960,113,0.0,0,0,58.0,1.000457471,high
519,2015-01-31,Quarter5,sewing,Saturday,2,0.8,22.52,1397.0,6840,113,0.0,0,0,57.0,1.000230409,high
520,2015-01-31,Quarter5,finishing,Saturday,2,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,high
521,2015-01-31,Quarter5,finishing,Saturday,3,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.971866667,high
522,2015-01-31,Quarter5,finishing,Saturday,4,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,high
523,2015-01-31,Quarter5,finishing,Saturday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,high
524,2015-01-31,Quarter5,finishing,Saturday,1,0.75,3.94,0.0,1800,0,0.0,0,0,15.0,0.971866667,high
525,2015-01-31,Quarter5,finishing,Saturday,9,0.75,3.94,0.0,240,0,0.0,0,0,2.0,0.971866667,high
526,2015-01-31,Quarter5,finishing,Saturday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.971866667,high
527,2015-01-31,Quarter5,finishing,Saturday,5,0.7,3.94,0.0,240,0,0.0,0,0,2.0,0.971866667,high
528,2015-01-31,Quarter5,finishing,Saturday,7,0.7,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,high
529,2015-01-31,Quarter5,finishing,Saturday,8,0.65,3.94,0.0,960,0,0.0,0,0,8.0,0.971866667,high
530,2015-01-31,Quarter5,finishing,Saturday,11,0.65,3.94,0.0,600,0,0.0,0,0,5.0,0.971866667,high
531,2015-01-31,Quarter5,finishing,Saturday,6,0.6,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,high
532,2015-01-31,Quarter5,sewing,Saturday,10,0.8,22.52,1116.0,6720,93,0.0,0,0,56.0,0.920236905,high
533,2015-01-31,Quarter5,sewing,Saturday,4,0.8,22.52,1432.0,6660,88,0.0,0,0,57.5,0.900537069,high
534,2015-01-31,Quarter5,sewing,Saturday,9,0.75,29.12,1082.0,6840,81,0.0,0,0,57.0,0.850610526,high
535,2015-01-31,Quarter5,sewing,Saturday,1,0.75,22.94,1502.0,6960,81,0.0,0,0,58.0,0.850362069,high
536,2015-01-31,Quarter5,sewing,Saturday,12,0.75,15.26,1209.0,4200,45,0.0,0,0,35.0,0.750646667,medium
537,2015-01-31,Quarter5,sewing,Saturday,5,0.7,50.89,282.0,5880,56,0.0,0,0,59.0,0.656763743,medium
538,2015-01-31,Quarter5,sewing,Saturday,11,0.65,20.1,1417.0,6480,49,0.0,0,0,54.0,0.650148148,medium
539,2015-01-31,Quarter5,sewing,Saturday,6,0.6,18.79,799.0,3960,23,0.0,0,0,33.0,0.600710606,medium
540,2015-01-31,Quarter5,sewing,Saturday,7,0.7,23.54,1109.0,6720,0,0.0,0,0,56.0,0.388830357,low
541,2015-01-31,Quarter5,sewing,Saturday,8,0.5,23.54,1144.0,6480,0,0.0,0,0,54.0,0.286984568,low
542,2015-02-01,Quarter1,finishing,Sunday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,1.0115625,high
543,2015-02-01,Quarter1,sewing,Sunday,2,0.8,22.52,1396.0,6900,113,0.0,0,0,57.5,1.000671304,high
544,2015-02-01,Quarter1,sewing,Sunday,1,0.8,22.94,1582.0,3060,113,0.0,0,0,58.5,1.000402055,high
545,2015-02-01,Quarter1,finishing,Sunday,1,0.75,3.94,0.0,2280,0,0.0,0,0,19.0,0.950438596,high
546,2015-02-01,Quarter1,sewing,Sunday,3,0.8,22.52,1124.0,6840,100,0.0,0,0,57.0,0.950185965,high
547,2015-02-01,Quarter1,finishing,Sunday,2,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.912766667,high
548,2015-02-01,Quarter1,finishing,Sunday,7,0.7,3.94,0.0,2160,0,0.0,0,0,18.0,0.892194444,high
549,2015-02-01,Quarter1,finishing,Sunday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.8865,high
550,2015-02-01,Quarter1,sewing,Sunday,10,0.8,22.52,1282.0,6720,75,0.0,0,0,56.0,0.850532143,high
551,2015-02-01,Quarter1,sewing,Sunday,4,0.8,22.52,1472.0,7020,60,0.0,0,0,58.5,0.85011396,high
552,2015-02-01,Quarter1,finishing,Sunday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.845069444,high
553,2015-02-01,Quarter1,sewing,Sunday,9,0.75,29.12,1282.0,6960,45,0.0,0,0,58.0,0.750593103,medium
554,2015-02-01,Quarter1,sewing,Sunday,12,0.75,15.26,1276.0,1440,45,0.0,0,0,35.0,0.750450658,medium
555,2015-02-01,Quarter1,finishing,Sunday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.702666667,medium
556,2015-02-01,Quarter1,sewing,Sunday,11,0.7,20.1,1192.0,6120,75,0.0,0,0,54.0,0.700508929,medium
557,2015-02-01,Quarter1,sewing,Sunday,6,0.65,18.79,881.0,3960,26,0.0,0,0,33.0,0.651007071,medium
558,2015-02-01,Quarter1,sewing,Sunday,8,0.6,24.26,1196.0,6600,0,0.0,0,0,55.0,0.466821212,low
559,2015-02-01,Quarter1,sewing,Sunday,7,0.7,24.26,1400.0,6720,0,0.0,0,0,56.0,0.411553571,low
560,2015-02-01,Quarter1,finishing,Sunday,6,0.6,2.9,0.0,1200,0,0.0,0,0,10.0,0.314166667,low
561,2015-02-02,Quarter1,sewing,Monday,1,0.8,22.94,16882.0,7020,113,0.0,0,0,58.5,1.000602279,high
562,2015-02-02,Quarter1,finishing,Monday,9,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.994270833,high
563,2015-02-02,Quarter1,sewing,Monday,2,0.8,22.52,21385.0,7020,88,0.0,0,0,58.5,0.900158405,high
564,2015-02-02,Quarter1,sewing,Monday,3,0.8,22.52,21266.0,6840,70,0.0,0,0,57.0,0.90014152,high
565,2015-02-02,Quarter1,sewing,Monday,10,0.8,22.52,21540.0,6720,88,0.0,0,0,56.0,0.900129762,high
566,2015-02-02,Quarter1,finishing,Monday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.85695,high
567,2015-02-02,Quarter1,finishing,Monday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.809236111,high
568,2015-02-02,Quarter1,sewing,Monday,12,0.8,15.26,12261.0,3600,63,0.0,0,0,35.0,0.800401961,high
569,2015-02-02,Quarter1,sewing,Monday,4,0.8,22.52,23122.0,5940,50,0.0,0,0,56.5,0.800393224,high
570,2015-02-02,Quarter1,sewing,Monday,9,0.75,29.12,8992.0,6960,55,0.0,0,0,58.0,0.799963218,medium
571,2015-02-02,Quarter1,finishing,Monday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.740444444,medium
572,2015-02-02,Quarter1,sewing,Monday,11,0.7,20.55,9792.0,6480,60,0.0,0,0,54.0,0.700398148,medium
573,2015-02-02,Quarter1,sewing,Monday,6,0.7,18.79,2984.0,3960,30,0.0,0,0,33.0,0.700354545,medium
574,2015-02-02,Quarter1,finishing,Monday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,0.561979167,low
575,2015-02-02,Quarter1,finishing,Monday,1,0.75,3.94,0.0,2280,0,0.0,0,0,19.0,0.504596491,low
576,2015-02-02,Quarter1,sewing,Monday,5,0.5,30.1,839.0,6960,0,0.0,0,0,58.0,0.500801724,low
577,2015-02-02,Quarter1,sewing,Monday,7,0.7,24.26,2698.0,6720,0,0.0,0,0,56.0,0.295307738,low
578,2015-02-02,Quarter1,finishing,Monday,6,0.6,2.9,0.0,1200,0,0.0,0,0,10.0,0.280333333,low
579,2015-02-02,Quarter1,sewing,Monday,8,0.65,24.26,1435.0,6600,0,0.0,0,0,55.0,0.260978788,low
580,2015-02-03,Quarter1,finishing,Tuesday,2,0.8,3.94,0.0,2400,0,0.0,0,0,20.0,1.001416667,high
581,2015-02-03,Quarter1,sewing,Tuesday,1,0.8,22.52,1500.0,6900,113,0.0,0,0,57.5,1.000018551,high
582,2015-02-03,Quarter1,sewing,Tuesday,10,0.8,22.52,1188.0,6720,90,0.0,0,0,56.0,0.999995238,high
583,2015-02-03,Quarter1,finishing,Tuesday,1,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.99485,high
584,2015-02-03,Quarter1,finishing,Tuesday,8,0.7,4.15,0.0,960,0,0.0,0,0,8.0,0.976979167,high
585,2015-02-03,Quarter1,sewing,Tuesday,3,0.8,22.52,1112.0,6840,100,0.0,0,0,57.0,0.950185965,high
586,2015-02-03,Quarter1,sewing,Tuesday,2,0.8,22.52,1452.0,6960,100,0.0,0,0,58.0,0.949981609,high
587,2015-02-03,Quarter1,finishing,Tuesday,9,0.75,3.94,0.0,1320,0,0.0,0,0,11.0,0.919954545,high
588,2015-02-03,Quarter1,sewing,Tuesday,4,0.8,22.52,340.0,5460,63,0.0,0,0,56.5,0.800434622,high
589,2015-02-03,Quarter1,sewing,Tuesday,12,0.8,15.26,1029.0,2040,50,0.0,0,0,35.0,0.800259023,high
590,2015-02-03,Quarter1,finishing,Tuesday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.778222222,medium
591,2015-02-03,Quarter1,sewing,Tuesday,9,0.75,29.12,1070.0,6960,34,0.0,0,0,58.0,0.750593103,medium
592,2015-02-03,Quarter1,sewing,Tuesday,11,0.7,25.31,946.0,5760,60,0.0,0,0,54.0,0.700513566,medium
593,2015-02-03,Quarter1,sewing,Tuesday,6,0.7,18.79,913.0,4020,30,0.0,0,0,33.5,0.700184577,medium
594,2015-02-03,Quarter1,sewing,Tuesday,8,0.7,24.26,1363.0,6660,0,0.0,0,0,55.5,0.586465465,low
595,2015-02-03,Quarter1,sewing,Tuesday,7,0.7,24.26,1639.0,6720,0,0.0,0,0,56.0,0.541517857,low
596,2015-02-03,Quarter1,finishing,Tuesday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.5375,low
597,2015-02-03,Quarter1,finishing,Tuesday,6,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.495416667,low
598,2015-02-03,Quarter1,sewing,Tuesday,5,0.6,30.1,415.0,6960,0,0.0,0,0,58.0,0.415172414,low
599,2015-02-04,Quarter1,sewing,Wednesday,2,0.8,22.52,1263.0,6900,100,0.0,0,0,57.5,1.05028058,high
600,2015-02-04,Quarter1,sewing,Wednesday,3,0.8,22.52,968.0,6840,113,0.0,0,0,57.0,1.000230409,high
601,2015-02-04,Quarter1,sewing,Wednesday,10,0.8,22.52,1108.0,6720,113,0.0,0,0,56.0,0.999995238,high
602,2015-02-04,Quarter1,finishing,Wednesday,2,0.8,3.94,0.0,2160,0,0.0,0,0,18.0,0.966759259,high
603,2015-02-04,Quarter1,finishing,Wednesday,1,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.929183333,high
604,2015-02-04,Quarter1,finishing,Wednesday,8,0.7,4.15,0.0,3000,0,0.0,0,0,25.0,0.915766667,high
605,2015-02-04,Quarter1,sewing,Wednesday,1,0.8,22.52,1532.0,6900,88,0.0,0,0,57.5,0.900147246,high
606,2015-02-04,Quarter1,sewing,Wednesday,12,0.8,15.26,1094.0,4080,38,0.0,0,0,34.0,0.800401961,high
607,2015-02-04,Quarter1,sewing,Wednesday,9,0.8,22.52,1086.0,6960,50,0.0,0,0,58.0,0.799963218,medium
608,2015-02-04,Quarter1,finishing,Wednesday,7,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.779791667,medium
609,2015-02-04,Quarter1,finishing,Wednesday,9,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.755166667,medium
610,2015-02-04,Quarter1,sewing,Wednesday,6,0.7,18.79,941.0,3360,30,0.0,0,0,33.0,0.700710417,medium
611,2015-02-04,Quarter1,sewing,Wednesday,7,0.7,24.26,1471.0,6960,0,0.0,0,0,58.0,0.700612069,medium
612,2015-02-04,Quarter1,sewing,Wednesday,11,0.7,10.05,1042.0,6120,60,0.0,0,0,53.0,0.700278846,medium
613,2015-02-04,Quarter1,sewing,Wednesday,8,0.7,29.12,1248.0,6840,0,0.0,0,0,57.0,0.700135088,medium
614,2015-02-04,Quarter1,finishing,Wednesday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.687555556,medium
615,2015-02-04,Quarter1,sewing,Wednesday,5,0.65,30.1,326.0,5820,0,90.0,10,0,58.5,0.650834808,medium
616,2015-02-04,Quarter1,finishing,Wednesday,6,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.531666667,low
617,2015-02-04,Quarter1,sewing,Wednesday,4,0.35,30.1,287.0,6060,23,150.0,15,0,55.5,0.350706422,low
618,2015-02-05,Quarter1,sewing,Thursday,2,0.8,22.52,1300.0,6780,113,0.0,0,0,56.5,1.000446018,high
619,2015-02-05,Quarter1,sewing,Thursday,1,0.8,22.52,1485.0,6900,113,0.0,0,0,57.5,1.000018551,high
620,2015-02-05,Quarter1,sewing,Thursday,10,0.8,22.52,1039.0,6720,113,0.0,0,0,56.0,0.999995238,high
621,2015-02-05,Quarter1,finishing,Thursday,2,0.8,3.94,0.0,2640,0,0.0,0,0,22.0,0.999924242,high
622,2015-02-05,Quarter1,sewing,Thursday,3,0.8,22.52,1063.0,6840,100,0.0,0,0,57.0,0.950185965,high
623,2015-02-05,Quarter1,finishing,Thursday,6,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.9425,high
624,2015-02-05,Quarter1,finishing,Thursday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.906666667,high
625,2015-02-05,Quarter1,finishing,Thursday,7,0.7,3.94,0.0,1200,0,0.0,0,0,10.0,0.8471,high
626,2015-02-05,Quarter1,finishing,Thursday,1,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.845458333,high
627,2015-02-05,Quarter1,sewing,Thursday,12,0.8,15.26,1083.0,720,38,0.0,0,0,34.0,0.800612676,high
628,2015-02-05,Quarter1,sewing,Thursday,9,0.8,29.12,1069.0,6960,50,0.0,0,0,58.0,0.799963218,medium
629,2015-02-05,Quarter1,finishing,Thursday,10,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.771583333,medium
630,2015-02-05,Quarter1,sewing,Thursday,11,0.75,10.05,668.0,2520,34,0.0,0,0,26.0,0.7504,medium
631,2015-02-05,Quarter1,sewing,Thursday,6,0.7,18.79,766.0,2760,30,0.0,0,0,33.0,0.700079032,medium
632,2015-02-05,Quarter1,sewing,Thursday,5,0.7,30.1,557.0,6960,0,0.0,0,0,58.0,0.562212644,low
633,2015-02-05,Quarter1,sewing,Thursday,7,0.07,24.26,1608.0,6960,0,0.0,0,0,58.0,0.522844828,low
634,2015-02-05,Quarter1,sewing,Thursday,4,0.5,30.1,417.0,6360,23,0.0,0,1,53.0,0.500720126,low
635,2015-02-05,Quarter1,sewing,Thursday,8,0.7,24.26,1167.0,6840,0,0.0,0,0,57.0,0.496549708,low
636,2015-02-07,Quarter1,finishing,Saturday,2,0.8,3.94,0.0,3000,0,0.0,0,0,25.0,1.050666667,high
637,2015-02-07,Quarter1,sewing,Saturday,2,0.8,22.52,1186.0,6900,113,0.0,0,0,58.0,1.000018551,high
638,2015-02-07,Quarter1,sewing,Saturday,3,0.8,22.52,1060.0,6840,100,0.0,0,0,57.0,0.950185965,high
639,2015-02-07,Quarter1,sewing,Saturday,1,0.8,22.52,1534.0,6780,88,0.0,0,0,57.0,0.900135693,high
640,2015-02-07,Quarter1,sewing,Saturday,10,0.8,22.52,1142.0,6720,88,0.0,0,0,56.0,0.900129762,high
641,2015-02-07,Quarter1,finishing,Saturday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.899111111,high
642,2015-02-07,Quarter1,finishing,Saturday,1,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.870083333,high
643,2015-02-07,Quarter1,finishing,Saturday,6,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.845833333,high
644,2015-02-07,Quarter1,sewing,Saturday,12,0.8,15.26,1021.0,4080,63,0.0,0,0,34.0,0.800401961,high
645,2015-02-07,Quarter1,sewing,Saturday,9,0.8,29.12,829.0,6960,50,0.0,0,0,58.0,0.799963218,medium
646,2015-02-07,Quarter1,finishing,Saturday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.771583333,medium
647,2015-02-07,Quarter1,sewing,Saturday,6,0.75,18.79,813.0,1560,34,0.0,0,0,33.0,0.750520115,medium
648,2015-02-07,Quarter1,sewing,Saturday,11,0.75,10.05,677.0,3240,45,0.0,0,0,27.0,0.750027778,medium
649,2015-02-07,Quarter1,finishing,Saturday,7,0.7,3.94,0.0,1200,0,0.0,0,0,10.0,0.715766667,medium
650,2015-02-07,Quarter1,sewing,Saturday,7,0.7,24.26,658.0,6960,0,270.0,45,0,58.0,0.662270115,medium
651,2015-02-07,Quarter1,sewing,Saturday,4,0.6,30.1,486.0,6780,30,0.0,0,1,57.0,0.600224189,medium
652,2015-02-07,Quarter1,sewing,Saturday,5,0.7,30.1,687.0,7500,0,0.0,0,0,59.0,0.545657673,low
